# Logfile created on 2026-03-28 00:57:04 +0100 by logger.rb/v1.5.3
2026-03-28 00:57:04 +0100: Memory Usage (436820K) : Starting running IHP-SG13G2 KLayout DRC runset on /foss/designs/Design/xschem/HPAmplifier/OTA_Telescopic/Layout_and_Related_files/HPA_to_PADS.gds
2026-03-28 00:57:04 +0100: Memory Usage (436820K) : Ruby Version for klayout: 3.2.3
2026-03-28 00:57:04 +0100: Memory Usage (439268K) : Loading database to memory is complete.
2026-03-28 00:57:04 +0100: Memory Usage (439496K) : IHP-SG13G2 KLayout DRC runset output at: /foss/designs/Design/xschem/HPAmplifier/OTA_Telescopic/Layout_and_Related_files/drc_run_HPA/HPA_to_PADS_HPA_metalnfiller.lyrdb
2026-03-28 00:57:04 +0100: Memory Usage (439496K) : Evaluate switches.
2026-03-28 00:57:04 +0100: Memory Usage (439496K) : tables selected: metalnfiller
2026-03-28 00:57:04 +0100: Memory Usage (439496K) : KLayout will use 4 thread(s) in tiled mode.
2026-03-28 00:57:04 +0100: Memory Usage (439496K) : flat mode is enabled.
2026-03-28 00:57:05 +0100: Memory Usage (458228K) : nometfiller_drw has 0 polygons
2026-03-28 00:57:05 +0100: Memory Usage (458228K) : prboundary_drw has 0 polygons
2026-03-28 00:57:05 +0100: Memory Usage (458228K) : exchange0_drw has 0 polygons
2026-03-28 00:57:05 +0100: Memory Usage (458228K) : exchange0_pin has 0 polygons
2026-03-28 00:57:05 +0100: Memory Usage (458228K) : exchange0_text has 0 polygons
2026-03-28 00:57:05 +0100: Memory Usage (458228K) : exchange1_drw has 0 polygons
2026-03-28 00:57:05 +0100: Memory Usage (458228K) : exchange1_pin has 0 polygons
2026-03-28 00:57:05 +0100: Memory Usage (458228K) : exchange1_text has 0 polygons
2026-03-28 00:57:05 +0100: Memory Usage (458228K) : exchange2_drw has 0 polygons
2026-03-28 00:57:05 +0100: Memory Usage (458228K) : exchange2_pin has 0 polygons
2026-03-28 00:57:05 +0100: Memory Usage (458228K) : exchange2_text has 0 polygons
2026-03-28 00:57:05 +0100: Memory Usage (458228K) : exchange3_drw has 0 polygons
2026-03-28 00:57:05 +0100: Memory Usage (458228K) : exchange3_pin has 0 polygons
2026-03-28 00:57:05 +0100: Memory Usage (458228K) : exchange3_text has 0 polygons
2026-03-28 00:57:05 +0100: Memory Usage (458228K) : exchange4_drw has 0 polygons
2026-03-28 00:57:05 +0100: Memory Usage (458228K) : exchange4_pin has 0 polygons
2026-03-28 00:57:05 +0100: Memory Usage (458228K) : exchange4_text has 0 polygons
2026-03-28 00:57:05 +0100: Memory Usage (458228K) : isonwell_drw has 0 polygons
2026-03-28 00:57:05 +0100: Memory Usage (458228K) : Total no. of polygons in the design is 76200
2026-03-28 00:57:05 +0100: Memory Usage (458228K) : Loaded TECH DRC rules values from /foss/pdks/ihp-sg13g2/libs.tech/klayout/python/sg13g2_pycell_lib/sg13g2_tech_mod.json
2026-03-28 00:57:05 +0100: Memory Usage (458228K) : Loaded default DRC rules values from /foss/pdks/ihp-sg13g2/libs.tech/klayout/tech/drc/rule_decks/sg13g2_tech_default.json
2026-03-28 00:57:05 +0100: Memory Usage (458228K) : The following rules values were missing in tech json and default values were used:
2026-03-28 00:57:05 +0100: Memory Usage (458228K) :   - Cnt_c_digibnd
2026-03-28 00:57:05 +0100: Memory Usage (458228K) : Total area of the design is 228274.99654999998 um^2.
2026-03-28 00:57:05 +0100: Memory Usage (458228K) : The design dimensions are 241.69000000000005 µm * 944.4949999999999 µm.
2026-03-28 00:57:05 +0100: Memory Usage (458228K) : Starting general IHP-SG13G2 derivations.
2026-03-28 00:57:05 +0100: Memory Usage (458228K) : Starting Pwell derivations
2026-03-28 00:57:05 +0100: Memory Usage (458228K) : Starting IHP-SG13G2 DRC rules.
2026-03-28 00:57:05 +0100: Memory Usage (458228K) : Starting 5.18 Metaln:filler table
2026-03-28 00:57:05 +0100: Memory Usage (458228K) : Executing rule M1Fil.c
2026-03-28 00:57:05 +0100: Memory Usage (458228K) : Executing rule M1Fil.a2
2026-03-28 00:57:05 +0100: Memory Usage (458228K) : Executing rule M2Fil.c
2026-03-28 00:57:05 +0100: Memory Usage (458228K) : Executing rule M2Fil.a2
2026-03-28 00:57:05 +0100: Memory Usage (458228K) : Executing rule M3Fil.c
2026-03-28 00:57:05 +0100: Memory Usage (458228K) : Executing rule M3Fil.a2
2026-03-28 00:57:05 +0100: Memory Usage (458228K) : Executing rule M4Fil.c
2026-03-28 00:57:05 +0100: Memory Usage (458228K) : Executing rule M4Fil.a2
2026-03-28 00:57:05 +0100: Memory Usage (458228K) : Executing rule M5Fil.c
2026-03-28 00:57:05 +0100: Memory Usage (458228K) : Executing rule M5Fil.a2
2026-03-28 00:57:05 +0100: Memory Usage (458228K) : KLayout DRC run for tables 'metalnfiller' completed in 1.83 seconds
